Gaia21cxs,24.0,0.0,0.0,28739.162,6.8,-1.394,0.897,62.0,86.0,86.0,6111.828,1.0,0.0,0.0,0.174,0.965,1.297,0.0,1.0,52.0,34.0,0.163,0.953,785.935,-0.178,29.0,25.0,0.08,-0.48,0.327,0.018,1571.87,0.0,0.18,-0.00481,0.0992,0.0244,0.14839,0.151,-0.0033,0.0046,0.07745,0.11209,0.19086,0.17228,0.02783
Gaia21cxq,14.0,0.0,0.0,30447.094,3.92,-1.171,0.959,69.0,83.0,83.0,7029.124,1.0,0.0,0.0,0.639,0.976,0.584,0.0,0.0,63.0,20.0,0.627,0.964,794.72,1.306,63.0,20.0,0.048,-1.613,0.338,0.018,1589.44,0.0,0.035,0.00152,0.01205,0.10658,0.24709,0.11704,0.00202,0.00613,0.09068,0.1549,0.17136,0.07996,0.01067
Gaia21cxp,22.0,1.0,0.0,34527.055,2.99,-0.4,0.889,77.0,98.0,99.0,6513.31,1.0,0.0,0.0,0.03,0.919,0.382,0.0,0.0,61.0,38.0,0.02,0.909,924.405,1.53,31.0,21.0,0.031,-1.095,0.09,0.005,1848.81,0.0,0.178,0.00621,0.01822,0.07649,0.17602,0.1679,-0.00923,-0.00091,0.05801,0.14408,0.203,0.1432,0.017
Gaia21cxo,40.0,0.0,0.0,41698.499,7.11,-1.162,0.952,82.0,122.0,122.0,6321.474,1.0,0.0,0.0,0.918,0.598,1.051,0.0,1.0,66.0,56.0,0.91,0.59,1127.59,-0.322,34.0,44.0,0.059,0.425,0.305,0.016,2255.18,0.0,0.097,0.00239,0.02396,0.09282,0.21396,0.17641,0.00445,0.00326,0.10836,0.13195,0.14621,0.08828,0.00794
Gaia21cxn,17.0,0.0,0.0,22334.517,1.99,-0.42,0.919,52.0,69.0,69.0,5824.06,1.0,0.0,0.0,0.304,1.0,0.374,0.0,0.0,45.0,24.0,0.29,0.986,620.685,-0.572,43.0,15.0,0.029,-0.887,0.131,0.007,1241.37,0.0,0.116,-0.00309,0.00168,0.02723,0.15739,0.22755,-0.00152,0.00221,0.12164,0.18644,0.21048,0.07067,-0.00068
Gaia21cxm,34.0,2.0,0.0,39500.091,4.2,-0.467,0.873,80.0,112.0,114.0,6450.066,1.0,1.0,0.0,0.675,0.947,0.56,0.0,0.0,74.0,40.0,0.649,0.939,1060.995,1.001,40.0,27.0,0.037,-1.195,0.114,0.006,2121.99,0.0,0.21,0.00367,0.02372,0.11663,0.23188,0.16419,0.00213,-0.00463,0.10351,0.13219,0.15672,0.0695,0.00049
Gaia21cxl,7.0,7.0,0.0,36305.959,33.79,-2.956,0.462,97.0,97.0,104.0,6534.142,1.0,0.0,0.0,0.49,0.981,7.083,0.0,0.0,81.0,23.0,0.481,0.971,970.95,9.553,20.0,3.0,0.328,-3.182,0.669,0.036,1941.9,0.0,1.067,0.00013,0.02152,0.08364,0.22943,0.21864,0.00199,0.00166,0.09463,0.14853,0.14073,0.05735,0.00174
Gaia21cxk,2.0,0.0,0.0,6177.93,3.93,-1.377,0.412,14.0,16.0,16.0,7592.118,1.0,0.0,0.0,0.375,0.875,1.812,0.0,0.0,13.0,3.0,0.312,0.812,157.165,4.193,11.0,2.0,0.262,-2.29,0.412,0.021,314.33,0.0,1.132,0.0028,0.01555,0.05803,0.1608,0.16281,0.00629,0.01802,0.11536,0.1747,0.16056,0.101,0.02409
Gaia21cxj,8.0,2.0,2.0,32437.142,19.98,-4.243,0.665,75.0,81.0,81.0,7752.007,1.0,0.0,0.0,0.699,0.904,7.106,0.0,0.0,75.0,8.0,0.687,0.892,819.325,19.048,71.0,4.0,0.244,-4.266,1.016,0.051,1638.65,0.0,0.582,0.01104,0.04845,0.16069,0.26569,0.12469,0.00059,0.00511,0.11068,0.12277,0.10787,0.04293,-0.0005
Gaia21cxi,4.0,0.0,0.0,1746.031,1.73,-1.676,0.597,1.0,5.0,5.0,6541.486,0.0,0.0,0.0,0.8,0.4,1.267,0.0,0.0,2.0,3.0,0.6,0.2,46.68,-3.089,2.0,3.0,0.433,0.343,0.75,0.04,93.36,0.0,0.456,0.00994,0.01891,0.11207,0.28108,0.1587,0.00949,0.00216,0.05402,0.14474,0.10688,0.10139,0.00062
Gaia21cxe,5.0,0.0,0.0,3825.814,2.98,-2.609,0.785,5.0,10.0,10.0,7517.228,0.0,0.0,0.0,1.0,0.2,1.847,0.0,0.0,5.0,5.0,0.9,0.1,97.65,-2.31,5.0,5.0,0.331,0.082,1.077,0.055,195.3,0.0,0.265,0.00046,0.01568,0.08469,0.24548,0.15626,0.00798,0.00988,0.11669,0.13805,0.1457,0.07529,0.00383
Gaia21cxd,22.0,0.0,0.0,31735.056,4.24,-0.754,0.943,72.0,94.0,94.0,6204.541,1.0,0.0,0.0,0.521,0.915,0.686,0.0,0.0,61.0,33.0,0.511,0.904,863.52,0.536,52.0,23.0,0.046,-1.273,0.22,0.012,1727.04,0.0,0.102,0.00158,0.03733,0.10516,0.2482,0.15159,0.0025,-9e-05,0.08053,0.14424,0.12515,0.09381,0.01
Gaia21cxc,3.0,0.0,0.0,5992.424,2.98,-2.496,0.77,13.0,16.0,16.0,7267.888,1.0,0.0,0.0,1.0,0.062,1.56,0.0,0.0,8.0,8.0,0.938,0.0,154.68,-1.469,8.0,8.0,0.199,-0.087,0.827,0.043,309.36,0.0,0.208,5e-05,0.00991,0.0063,0.11758,0.21859,0.00637,0.00497,0.10478,0.20716,0.20748,0.10575,0.01108
Gaia21cxb,22.0,4.0,0.0,45177.623,14.38,-1.741,0.828,91.0,109.0,113.0,7998.93,1.0,0.0,0.0,0.106,0.841,2.575,0.0,0.0,75.0,38.0,0.097,0.832,1129.485,2.97,26.0,11.0,0.128,-1.824,0.408,0.02,2258.97,0.0,0.349,-0.00403,0.00314,-0.00235,0.03087,0.0398,-0.00371,0.01043,0.04871,0.18398,0.64671,0.04316,0.0033
Gaia21cxa,3.0,3.0,3.0,42633.565,21.46,-1.715,0.343,123.0,123.0,123.0,6228.452,1.0,1.0,0.0,0.77,0.27,5.4,0.0,0.0,97.0,29.0,0.548,0.262,1158.56,33.4,21.0,6.0,0.172,-5.709,0.419,0.023,2317.12,0.0,1.309,0.003,0.01245,0.04334,0.15168,0.13416,-0.00092,0.00628,0.10183,0.19531,0.22654,0.11878,0.00755
Gaia21cwz,37.0,0.0,0.0,45319.576,10.69,-1.645,0.923,78.0,115.0,115.0,7827.902,1.0,0.0,0.0,0.452,0.965,1.702,0.0,0.0,70.0,45.0,0.443,0.957,1141.23,-0.027,68.0,26.0,0.094,-0.678,0.401,0.02,2282.46,0.0,0.155,-0.0157,0.01192,0.04163,0.14038,0.18055,-0.00522,-0.00476,0.14526,0.23043,0.19844,0.08068,-0.00361
Gaia21cwy,6.0,0.0,0.0,6284.975,2.46,-2.006,0.772,11.0,17.0,17.0,7119.763,1.0,0.0,0.0,1.0,0.176,1.04,0.0,0.0,7.0,10.0,0.941,0.118,163.35,-0.443,6.0,7.0,0.154,0.28,0.622,0.032,326.7,0.0,0.155,0.01155,0.04492,0.14124,0.26904,0.10514,0.00629,-0.01058,0.08074,0.13849,0.13118,0.06826,0.01373
Gaia21cww,2.0,0.0,0.0,2862.642,2.39,-2.233,0.566,6.0,8.0,8.0,6791.163,0.0,0.0,0.0,1.0,0.125,1.809,0.0,0.0,2.0,6.0,0.875,0.0,75.585,-0.099,2.0,6.0,0.341,1.344,0.873,0.046,151.17,0.0,0.47,0.00273,-0.00269,-0.00214,0.10356,0.15854,-0.00198,0.00173,0.15868,0.20974,0.23843,0.12171,0.0117
Gaia21cwv,2.0,0.0,0.0,2192.275,1.2,-1.178,0.547,4.0,6.0,6.0,6991.458,0.0,0.0,0.0,1.0,0.167,0.915,0.0,0.0,2.0,4.0,0.833,0.0,57.325,-1.533,2.0,4.0,0.24,1.005,0.501,0.026,114.65,0.0,0.464,0.00376,0.02669,0.09393,0.26895,0.06792,-0.00137,0.00194,0.11829,0.152,0.17614,0.08291,0.00884
Gaia21cwu,1.0,0.0,0.0,1852.986,1.97,-1.777,-0.067,4.0,5.0,5.0,7151.519,0.0,0.0,0.0,0.2,1.0,1.891,0.0,0.0,1.0,4.0,0.0,0.8,48.09,4.986,1.0,4.0,0.492,2.232,0.757,0.039,96.18,0.0,0.998,0.1875,0.1553,0.14773,0.10417,0.14962,0.0947,0.01915,0.01338,0.05497,0.02647,0.03397,0.01305
Gaia21cwt,3.0,0.0,0.0,1945.953,1.92,-1.835,0.598,2.0,5.0,5.0,7696.387,0.0,0.0,0.0,1.0,0.4,1.3,0.0,0.0,3.0,2.0,0.8,0.2,49.28,-3.004,3.0,2.0,0.48,-0.263,0.792,0.04,98.56,0.0,0.431,0.01521,0.02055,0.04812,0.1741,0.25881,0.02924,0.0015,0.09995,0.1349,0.12542,0.08418,0.00803
Gaia21cwr,49.0,0.0,0.0,63056.009,7.99,-1.134,0.975,116.0,165.0,165.0,7473.846,1.0,0.0,1.0,0.558,0.873,0.846,0.0,0.0,107.0,58.0,0.552,0.848,1612.555,-0.545,51.0,51.0,0.049,-0.786,0.327,0.017,3225.11,0.0,0.04,0.00206,0.01741,0.08437,0.25035,0.1625,0.0077,0.0,0.04184,0.16876,0.17294,0.04045,0.0516
Gaia21cwq,27.0,0.0,0.0,29730.171,2.27,-0.38,0.948,59.0,86.0,86.0,6427.931,1.0,0.0,0.0,0.535,0.907,0.312,0.0,0.0,55.0,31.0,0.523,0.895,799.485,-0.537,48.0,22.0,0.027,-0.783,0.11,0.006,1598.97,0.0,0.092,-0.0047,0.00472,0.05458,0.23203,0.16688,0.0065,0.00572,0.12149,0.15909,0.16436,0.07348,0.01585
Gaia21cwp,21.0,2.0,0.0,30515.935,30.57,-2.494,0.422,60.0,79.0,81.0,7321.098,1.0,0.0,0.0,0.543,0.407,5.314,0.0,0.0,44.0,37.0,0.531,0.395,785.78,1.81,6.0,6.0,0.382,-1.035,0.551,0.028,1571.56,0.0,1.135,-0.00572,0.02297,0.07035,0.18666,0.14525,0.00221,-0.00655,0.07247,0.1585,0.19547,0.13547,0.0229
Gaia21cwo,5.0,2.0,2.0,62359.952,11.83,-0.275,0.409,158.0,161.0,161.0,7483.691,1.0,0.0,0.0,0.675,0.883,2.134,0.0,0.0,110.0,53.0,0.669,0.877,1594.055,64.928,12.0,4.0,0.073,-7.534,0.154,0.008,3188.11,0.0,1.177,0.0147,0.0163,0.03475,0.10744,0.15114,-0.00254,0.0088,0.09602,0.10279,0.27046,0.19397,0.00617
Gaia21cwn,16.0,0.0,0.0,20914.471,25.98,-4.118,0.788,39.0,55.0,55.0,7467.727,1.0,0.0,0.0,0.982,0.564,6.682,0.0,0.0,35.0,20.0,0.964,0.545,534.94,-0.862,15.0,17.0,0.481,-0.801,1.367,0.07,1069.88,0.0,0.427,0.00704,0.03528,0.14394,0.27585,0.13899,0.00022,0.0112,0.11402,0.12895,0.10953,0.03466,0.00032
Gaia21cwm,20.0,5.0,0.0,35452.865,6.68,-0.516,0.796,116.0,131.0,136.0,4209.196,1.0,1.0,1.0,0.772,0.956,0.781,0.0,0.0,85.0,51.0,0.463,0.941,1097.88,4.692,22.0,12.0,0.049,-2.045,0.111,0.007,2195.76,0.0,0.362,0.00191,0.03835,0.11553,0.25816,0.19182,0.00051,0.00129,0.06889,0.132,0.12249,0.06486,0.00418
Gaia21cwl,1.0,0.0,0.0,1774.284,3.98,-3.242,0.449,4.0,5.0,5.0,6736.252,0.0,0.0,0.0,1.0,0.6,2.629,0.0,0.0,2.0,3.0,0.8,0.4,46.975,-1.942,2.0,3.0,0.995,0.7,1.339,0.071,93.95,0.0,0.617,0.00244,0.04147,0.06653,0.04277,0.10272,0.01849,0.01587,0.0644,0.13852,0.27776,0.22397,0.00506
Gaia21cwk,1.0,0.0,0.0,1859.401,1.81,-1.608,0.103,4.0,5.0,5.0,7183.063,0.0,0.0,0.0,1.0,0.2,1.383,0.0,0.0,1.0,4.0,0.8,0.0,48.185,3.287,1.0,4.0,0.452,1.748,0.627,0.033,96.37,0.0,0.778,-0.00028,0.00835,0.00136,0.11085,0.26864,0.02159,-0.01548,0.08162,0.19861,0.21474,0.10872,0.00128
Gaia21cwj,30.0,0.0,0.0,32593.172,2.96,-0.283,0.918,104.0,134.0,134.0,3793.56,1.0,1.0,0.0,0.284,0.896,0.355,0.0,0.0,94.0,40.0,0.119,0.888,1044.915,2.052,49.0,29.0,0.022,-1.692,0.073,0.005,2089.83,0.0,0.175,0.00048,0.00125,0.00102,0.01308,0.02582,0.0007,0.00057,0.03974,0.16067,0.4102,0.33393,0.01254
Gaia21cwi,39.0,0.0,0.0,42437.676,4.44,-0.607,0.958,77.0,116.0,116.0,6998.326,1.0,1.0,1.0,0.629,0.802,0.574,0.0,0.0,65.0,51.0,0.56,0.784,1109.32,-1.074,33.0,38.0,0.039,-0.281,0.174,0.009,2218.64,0.0,0.093,0.00721,0.03364,0.10932,0.22442,0.13139,0.00634,-0.00211,0.10021,0.17913,0.162,0.04757,0.00088
Gaia21cwh,4.0,0.0,0.0,9552.435,6.82,-2.006,0.586,20.0,24.0,24.0,7949.263,1.0,1.0,0.0,0.708,0.75,2.46,0.0,0.0,18.0,6.0,0.042,0.708,239.315,2.673,17.0,6.0,0.297,-1.79,0.546,0.027,478.63,0.0,0.81,0.00283,0.02979,0.08136,0.21309,0.16942,0.00828,0.00982,0.10431,0.15673,0.14803,0.06633,0.01002
Gaia21cwg,33.0,0.0,0.0,25786.113,6.26,-1.95,0.972,41.0,74.0,74.0,6516.902,1.0,0.0,1.0,0.122,0.986,1.065,0.0,0.0,36.0,38.0,0.108,0.892,690.25,-1.26,33.0,19.0,0.086,-0.277,0.661,0.035,1380.5,0.0,0.035,0.00257,0.02333,0.11616,0.19542,0.0996,0.00082,0.00606,0.09698,0.14339,0.22075,0.09081,0.00411
Gaia21cwf,24.0,6.0,0.0,60514.838,5.03,-0.593,0.949,161.0,179.0,185.0,5916.722,1.0,1.0,0.0,0.438,0.941,0.56,0.0,0.0,152.0,33.0,0.276,0.935,1672.905,4.268,147.0,32.0,0.027,-2.32,0.153,0.008,3345.81,0.0,0.072,-0.00024,0.00706,0.01589,0.09493,0.10337,0.001,0.00722,0.11196,0.22277,0.28273,0.14686,0.00644
Gaia21cwd,12.0,0.0,0.0,20123.254,2.28,-0.528,0.912,43.0,55.0,55.0,6999.18,1.0,0.0,0.0,0.309,0.873,0.479,0.0,0.0,36.0,19.0,0.291,0.855,526.0,-0.137,27.0,16.0,0.042,-1.042,0.157,0.008,1052.0,0.0,0.165,0.00356,0.0373,0.08377,0.19521,0.13468,-0.01376,0.01079,0.1387,0.17872,0.15631,0.06894,0.00577
Gaia21cwc,76.0,0.0,0.0,48493.095,3.25,-0.29,0.961,74.0,150.0,150.0,5813.083,1.0,0.0,0.0,0.253,0.693,0.373,0.0,0.0,90.0,60.0,0.247,0.687,1348.49,-1.646,90.0,60.0,0.022,-0.346,0.108,0.006,2696.98,0.0,0.079,0.00131,0.01151,0.06527,0.17,0.18817,-0.00025,0.00401,0.12051,0.17064,0.17403,0.09191,0.0029
Gaia21cwb,48.0,0.0,0.0,44806.977,5.82,-0.59,0.93,76.0,124.0,124.0,6869.931,1.0,0.0,0.0,0.081,0.766,0.774,0.0,0.0,80.0,44.0,0.073,0.758,1178.505,-1.106,61.0,42.0,0.047,-0.569,0.192,0.01,2357.01,0.0,0.13,-0.00019,0.03223,0.09875,0.22578,0.11409,0.00129,0.00767,0.07391,0.15995,0.16898,0.11311,0.00443
Gaia21cvw,7.0,0.0,0.0,7221.131,10.8,-2.799,0.522,13.0,20.0,20.0,6884.999,1.0,0.0,0.0,0.5,1.0,3.913,0.0,0.0,9.0,11.0,0.45,0.95,189.79,-1.259,5.0,5.0,0.568,0.119,0.924,0.049,379.58,0.0,0.851,-0.00506,0.01251,0.06895,0.19366,0.1419,0.00191,0.02278,0.11451,0.19783,0.15301,0.07982,0.01819
Gaia21cvv,10.0,0.0,0.0,17192.388,3.71,-1.018,0.896,35.0,45.0,45.0,7469.656,1.0,0.0,0.0,0.044,0.822,0.766,0.0,0.0,25.0,20.0,0.022,0.8,439.75,0.108,18.0,18.0,0.084,-0.458,0.26,0.013,879.5,0.0,0.188,0.03813,0.08833,0.06399,0.16692,0.13531,-0.00358,0.01702,0.09094,0.19213,0.15332,0.05815,-0.00066
Gaia21cvu,18.0,8.0,0.0,72761.638,6.33,-0.49,0.901,185.0,195.0,203.0,6786.173,1.0,0.0,1.0,0.591,0.857,0.594,0.0,0.0,144.0,59.0,0.586,0.833,1921.605,11.636,21.0,28.0,0.031,-3.285,0.092,0.005,3843.21,0.0,0.204,-0.00311,0.00687,0.02057,0.13092,0.08328,-0.00247,0.00955,0.10573,0.23444,0.29437,0.11546,0.00439
Gaia21cvt,1.0,0.0,0.0,2269.509,2.95,-2.775,0.354,5.0,6.0,6.0,7386.164,0.0,0.0,0.0,1.0,0.333,1.881,0.0,0.0,2.0,4.0,0.833,0.167,58.27,2.122,2.0,4.0,0.59,1.356,0.993,0.051,116.54,0.0,0.499,-0.02141,0.01982,0.10105,0.44228,0.14351,-0.03859,-0.0148,0.12512,0.15504,0.06496,0.03488,-0.01187
Gaia21cvs,4.0,0.0,0.0,2828.025,5.02,-4.243,0.641,4.0,8.0,8.0,6721.55,0.0,0.0,0.0,1.0,0.375,3.211,0.0,0.0,5.0,3.0,0.875,0.25,74.915,-1.972,5.0,3.0,0.717,-0.454,1.654,0.088,149.83,0.0,0.412,0.00244,0.00404,0.04172,0.11549,0.06555,-0.01017,-0.00375,0.25599,0.18843,0.2858,0.07132,-0.01687
Gaia21cvp,27.0,0.0,0.0,26834.82,2.93,-0.47,0.926,46.0,73.0,73.0,7048.598,1.0,1.0,0.0,0.479,0.863,0.493,0.0,0.0,41.0,32.0,0.356,0.849,699.79,-1.004,27.0,17.0,0.041,-0.566,0.149,0.008,1399.58,0.0,0.148,-0.00515,0.03304,0.1011,0.23033,0.10636,0.01084,0.01239,0.10587,0.19366,0.16196,0.04491,0.00468
Gaia21cvo,27.0,0.0,0.0,36320.274,3.64,-0.63,0.934,74.0,101.0,101.0,6820.21,1.0,0.0,1.0,0.01,1.0,0.472,0.0,0.0,67.0,34.0,0.0,0.98,957.605,0.378,54.0,30.0,0.036,-1.164,0.177,0.009,1915.21,0.0,0.07,2e-05,-0.02175,0.02118,0.16706,0.13058,-0.05002,-0.02946,0.16408,0.21058,0.28354,0.10062,0.02358
Gaia21cvn,26.0,0.0,0.0,24860.674,3.17,-0.893,0.963,60.0,86.0,86.0,4916.451,1.0,0.0,0.0,0.407,0.942,0.576,0.0,0.0,43.0,43.0,0.395,0.93,731.025,-0.995,41.0,34.0,0.037,-0.22,0.24,0.014,1462.05,0.0,0.066,0.00042,0.0226,0.07984,0.20155,0.18231,0.00075,0.00196,0.08408,0.16352,0.17249,0.0871,0.00338
Gaia21cvm,29.0,1.0,0.0,42583.425,10.69,-1.625,0.935,87.0,115.0,116.0,7038.02,1.0,0.0,0.0,0.319,0.94,1.609,0.0,0.0,69.0,47.0,0.31,0.931,1111.03,0.56,45.0,38.0,0.093,-0.965,0.398,0.021,2222.06,0.0,0.14,0.01048,0.01694,0.06454,0.14801,0.17399,0.00587,0.00594,0.10146,0.21859,0.16695,0.0784,0.00882
Gaia21cvl,62.0,0.0,0.0,41511.25,3.82,-0.42,0.965,99.0,161.0,161.0,4140.475,1.0,0.0,0.0,0.273,0.957,0.401,0.0,0.0,101.0,60.0,0.267,0.95,1292.565,-0.946,89.0,56.0,0.024,-0.476,0.126,0.008,2585.13,0.0,0.062,0.0007,0.00733,0.03451,0.15659,0.14173,0.00094,-0.00041,0.06718,0.18498,0.23306,0.16062,0.01279
Gaia21cvk,18.0,0.0,0.0,27083.75,2.86,-0.766,0.925,55.0,73.0,73.0,7147.302,1.0,0.0,0.0,0.63,0.986,0.481,0.0,0.0,52.0,21.0,0.616,0.973,703.015,1.201,50.0,15.0,0.04,-1.183,0.191,0.01,1406.03,0.0,0.086,-0.00191,0.01861,0.06484,0.18685,0.1343,0.00597,0.00235,0.10398,0.19614,0.20575,0.07464,0.00847
Gaia21cvj,52.0,0.0,0.0,59590.214,56.18,-2.055,0.471,101.0,153.0,153.0,7694.946,1.0,0.0,0.0,0.895,0.902,6.791,0.0,0.0,81.0,72.0,0.889,0.895,1509.185,-0.636,10.0,9.0,0.37,-0.128,0.537,0.027,3018.37,0.0,1.039,-0.00733,0.00668,0.01878,0.05476,0.12799,0.0016,0.01057,0.06556,0.18645,0.28633,0.22575,0.02286
Gaia21cvi,37.0,5.0,0.0,40553.039,3.82,-0.22,0.755,118.0,150.0,155.0,4231.992,1.0,0.0,0.0,0.323,0.832,0.474,0.0,0.0,107.0,48.0,0.316,0.826,1253.56,4.423,17.0,12.0,0.025,-1.955,0.054,0.003,2507.12,0.0,0.493,0.0007,0.00481,0.02715,0.13928,0.07862,0.00029,0.00133,0.10032,0.20755,0.27515,0.15898,0.00581
Gaia21cvh,3.0,2.0,0.0,18789.85,24.74,-5.346,0.347,46.0,47.0,49.0,7540.091,1.0,0.0,0.0,0.98,0.837,8.856,0.0,0.0,39.0,10.0,0.959,0.816,479.005,12.78,9.0,2.0,0.515,-3.61,1.103,0.056,958.01,0.0,1.289,0.00251,0.03084,0.12951,0.26827,0.19234,0.00182,0.00926,0.10875,0.12261,0.10003,0.03362,0.00043
Gaia21cve,31.0,6.0,0.0,82248.8,55.46,-2.4,0.456,178.0,203.0,209.0,7815.065,1.0,0.0,0.0,0.086,0.024,8.109,0.0,0.0,157.0,52.0,0.081,0.019,2072.28,5.736,26.0,8.0,0.267,-2.347,0.538,0.027,4144.56,0.0,1.084,0.0431,0.07691,0.06526,0.15501,0.13987,0.01634,-0.03849,0.03495,0.12237,0.13986,0.2168,0.028
Gaia21cvd,12.0,5.0,0.0,40315.757,52.35,-4.57,0.467,139.0,146.0,151.0,4374.131,1.0,0.0,0.0,0.861,0.815,9.135,0.0,0.0,88.0,63.0,0.854,0.808,1232.47,14.098,12.0,13.0,0.349,-2.993,0.718,0.044,2464.94,0.0,1.065,0.00071,0.02388,0.10044,0.24242,0.20052,0.00218,0.00192,0.09786,0.14104,0.13407,0.05338,0.00159
Gaia21cva,3.0,0.0,0.0,3006.108,1.76,-1.7,0.696,5.0,8.0,8.0,7302.148,1.0,0.0,0.0,0.125,0.75,1.525,0.0,0.0,3.0,5.0,0.0,0.625,77.475,-2.207,3.0,5.0,0.251,0.651,0.784,0.04,154.95,0.0,0.414,0.00282,0.0156,0.16172,0.33393,0.10758,0.00588,-0.00804,0.0943,0.12999,0.12364,0.04483,-0.01225
Gaia21cuz,2.0,0.0,0.0,6472.208,3.76,-2.68,0.541,14.0,16.0,16.0,8154.999,1.0,0.0,0.0,0.875,0.062,2.416,0.0,0.0,14.0,2.0,0.812,0.0,160.765,4.622,14.0,2.0,0.251,-2.423,0.824,0.041,321.53,0.0,0.504,0.00219,-0.00032,0.06364,0.2185,0.22101,0.00283,0.00372,0.14443,0.14469,0.13618,0.06122,0.00192
Gaia21cuy,23.0,4.0,0.0,38401.573,3.8,-0.438,0.84,83.0,102.0,106.0,6895.734,1.0,1.0,0.0,0.991,0.953,0.545,0.0,0.0,64.0,42.0,0.085,0.943,1008.77,2.989,51.0,27.0,0.036,-1.536,0.094,0.005,2017.54,0.0,0.315,0.02107,0.07913,0.12811,0.18877,0.19619,0.00751,0.00876,0.04422,0.13292,0.13071,0.06357,-0.00097
Gaia21cux,20.0,0.0,0.0,27444.999,2.89,-0.615,0.938,54.0,74.0,74.0,7143.45,1.0,0.0,0.0,0.189,0.919,0.459,0.0,0.0,52.0,22.0,0.176,0.905,712.52,-0.03,51.0,19.0,0.04,-1.163,0.187,0.01,1425.04,0.0,0.081,0.00486,0.02359,0.12965,0.2328,0.12634,0.00241,0.01379,0.1288,0.13318,0.14047,0.06043,0.00368
Gaia21cuv,28.0,0.0,0.0,26099.97,3.41,-0.604,0.933,43.0,71.0,71.0,7049.118,1.0,0.0,1.0,0.324,0.887,0.544,0.0,0.0,42.0,29.0,0.31,0.859,680.61,-0.765,37.0,22.0,0.049,-0.648,0.188,0.01,1361.22,0.0,0.116,-0.00089,0.01892,0.07571,0.20374,0.18519,0.00774,-0.00417,0.12901,0.1841,0.17618,0.02853,-0.00405
Gaia21cuu,9.0,3.0,0.0,33475.327,28.32,-2.374,0.419,83.0,89.0,92.0,6946.224,1.0,0.0,0.0,0.424,0.815,4.659,0.0,0.0,53.0,39.0,0.413,0.804,877.215,11.257,7.0,5.0,0.311,-3.084,0.449,0.024,1754.43,0.0,1.158,-0.00451,-0.00542,-0.00181,0.1466,0.12533,-0.0068,-0.00425,0.12867,0.24576,0.27687,0.08626,0.0133
Gaia21cut,10.0,1.0,0.0,25522.211,6.02,-1.605,0.928,56.0,65.0,66.0,7609.297,1.0,0.0,0.0,0.545,0.833,1.369,0.0,0.0,50.0,16.0,0.53,0.818,648.79,3.101,50.0,16.0,0.093,-1.921,0.416,0.021,1297.58,0.0,0.162,0.00687,0.02206,0.05603,0.17198,0.18119,0.0085,0.0034,0.09393,0.14432,0.2152,0.08626,0.01026
Gaia21cus,30.0,3.0,0.0,55555.329,11.06,-0.651,0.718,117.0,144.0,147.0,7347.973,1.0,0.0,0.0,0.218,0.857,1.645,0.0,0.0,93.0,54.0,0.211,0.85,1428.805,7.772,17.0,11.0,0.076,-2.245,0.18,0.009,2857.61,0.0,0.566,0.00765,-0.0198,-0.01763,0.01415,0.11039,-0.00068,-0.02996,0.03673,0.15568,0.40355,0.33784,0.00209
Gaia21cur,1.0,0.0,0.0,1795.893,0.05,-0.048,0.503,4.0,5.0,5.0,6807.169,1.0,1.0,0.0,0.4,1.0,0.03,0.0,0.0,3.0,2.0,0.0,0.8,47.38,-0.738,3.0,2.0,0.012,-0.913,0.019,0.001,94.76,0.0,0.383,-0.01954,-0.03375,-0.00301,0.18278,0.30566,-0.01641,0.02109,0.12591,0.20377,0.19174,0.04263,-0.00087
Gaia21cuq,26.0,0.0,0.0,25996.914,2.9,-0.529,0.926,44.0,70.0,70.0,7157.769,1.0,0.0,0.0,0.629,0.871,0.48,0.0,0.0,38.0,32.0,0.614,0.857,674.475,-0.563,18.0,18.0,0.042,-0.561,0.155,0.008,1348.95,0.0,0.135,-0.00796,0.01411,0.09482,0.18368,0.15364,0.01285,-0.00074,0.07285,0.1448,0.18093,0.12096,0.03005
Gaia21cup,27.0,0.0,0.0,29711.978,3.52,-0.712,0.939,54.0,81.0,81.0,7026.658,1.0,0.0,1.0,0.667,0.938,0.595,0.0,0.0,50.0,31.0,0.654,0.901,775.625,-0.385,23.0,20.0,0.044,-0.826,0.212,0.011,1551.25,0.0,0.097,-0.00575,0.0477,0.06978,0.21731,0.18511,0.00333,0.01075,0.14976,0.15728,0.13102,0.02877,0.00493
Gaia21cuo,25.0,0.0,0.0,21680.175,1.8,-0.316,0.902,48.0,73.0,73.0,5118.299,1.0,0.0,0.0,0.603,0.863,0.304,0.0,0.0,40.0,33.0,0.589,0.849,629.01,-0.096,22.0,14.0,0.025,-0.545,0.085,0.005,1258.02,0.0,0.173,0.00269,0.02768,0.11512,0.23611,0.11193,0.00479,0.0065,0.10795,0.16734,0.14956,0.06856,0.00176
Gaia21cun,53.0,0.0,0.0,57315.384,6.18,-0.546,0.931,107.0,160.0,160.0,6780.604,1.0,0.0,0.0,0.662,0.988,0.65,0.0,0.0,98.0,62.0,0.656,0.981,1514.09,-0.271,57.0,36.0,0.039,-0.777,0.151,0.008,3028.18,0.0,0.114,-0.00676,-0.00297,0.06503,0.17545,0.11831,0.00023,0.01903,0.1198,0.1988,0.17334,0.137,0.00273
