Gaia22ajs,18.0,2.0,1.0,45803.48,31.24,-1.496,0.414,103.0,119.0,120.0,7369.244,1.0,0.0,0.0,0.818,0.959,4.651,0.0,0.0,71.0,50.0,0.81,0.95,1176.86,15.457,15.0,8.0,0.26,-2.296,0.39,0.02,2353.72,0.0,1.167,-0.00451,0.00773,0.00161,-0.00246,0.01386,0.00162,0.00571,-0.0045,0.03632,0.04653,0.05469,0.06286,0.0649,0.05062,0.0445,0.01797,-0.00243,-0.00243,0.00573,-0.00243,-0.00891,0.01237,0.00712,0.01412,0.03744,0.03423,0.03307,0.04823,0.05318,0.05813,0.06717,0.05784,0.05259,0.04122,0.03393,0.02256,0.02547,0.01206,0.01293,-0.01068
Gaia22aiw,1.0,0.0,0.0,1728.525,2.19,-2.084,0.276,4.0,5.0,5.0,6445.124,0.0,0.0,0.0,1.0,0.2,1.541,0.0,0.0,2.0,3.0,0.8,0.0,46.44,1.113,2.0,3.0,0.547,-1.086,0.798,0.043,92.88,0.0,0.596,-0.00237,0.00685,-0.0007,-0.00825,-8e-05,-0.00239,0.00264,0.00766,0.01583,0.02715,0.02694,0.03825,0.05376,0.10491,0.10889,0.03216,-0.00579,-0.00391,-0.00517,0.003,-0.00076,-0.00576,0.00183,-0.00317,0.01385,0.05183,0.0657,0.06175,0.04733,0.04443,0.05306,0.06064,0.04936,0.03702,0.05299,0.03961,0.01994,0.00446,0.00785,-0.00133
Gaia22aiq,12.0,1.0,0.0,17443.349,1.45,-0.327,0.877,52.0,63.0,64.0,4499.815,1.0,0.0,0.0,0.625,1.0,0.247,0.0,0.0,45.0,19.0,0.609,0.984,528.285,1.905,30.0,16.0,0.023,-1.618,0.091,0.006,1056.57,0.0,0.113,-0.00017,0.00022,-1e-05,0.00243,0.00509,0.00486,0.00648,0.0081,0.01571,0.02496,0.04122,0.04758,0.06095,0.07453,0.09389,0.07675,0.00932,0.00166,0.00081,-0.00066,0.00057,-0.00096,0.00164,0.00506,0.01879,0.0385,0.04048,0.04617,0.04918,0.04354,0.05046,0.04894,0.04824,0.04218,0.04086,0.028,0.01782,0.00578,0.00137,-0.00036
Gaia22aie,23.0,0.0,0.0,22062.698,8.91,-2.098,0.938,44.0,67.0,67.0,5986.11,1.0,0.0,0.0,0.164,0.896,1.74,0.0,0.0,32.0,35.0,0.149,0.881,607.545,-1.03,17.0,23.0,0.135,-0.23,0.626,0.034,1215.09,0.0,0.114,0.00027,0.00046,0.00276,0.0056,0.00976,0.01021,0.01782,0.02783,0.03836,0.04386,0.05492,0.06227,0.076,0.06582,0.0198,0.00617,0.00503,0.00122,0.00034,-1e-05,0.00089,-0.00223,-0.00112,0.00133,0.0152,0.03172,0.03575,0.04537,0.07065,0.08505,0.05191,0.05728,0.0515,0.04332,0.03276,0.02086,0.0095,0.00159,0.00059,-0.00042
Gaia22aic,53.0,0.0,0.0,51952.742,4.86,-0.422,0.91,128.0,181.0,181.0,4863.198,1.0,0.0,0.0,0.061,0.961,0.561,0.0,0.0,101.0,80.0,0.055,0.956,1533.22,-0.032,29.0,62.0,0.027,-0.41,0.109,0.006,3066.44,0.0,0.144,-0.00028,0.00057,-0.0008,0.00024,-0.00021,9e-05,-0.00073,-0.0008,0.0034,0.00574,0.01181,0.02196,0.03006,0.05044,0.07658,0.03244,0.00207,0.00181,-0.00161,0.00147,-0.0006,0.0016,0.0025,0.00916,0.03051,0.04405,0.05146,0.05905,0.06478,0.07683,0.08145,0.0909,0.08418,0.07299,0.05214,0.03054,0.01025,0.00334,0.00126,-0.00063
Gaia22ahy,5.0,3.0,2.0,26735.321,8.74,-0.936,0.757,136.0,138.0,139.0,2614.289,1.0,0.0,0.0,0.135,0.879,3.632,0.0,0.0,121.0,20.0,0.128,0.872,970.3,50.033,119.0,20.0,0.062,-6.916,0.434,0.032,1940.6,0.0,0.492,0.0,-1e-05,-0.0,1e-05,8e-05,8e-05,0.00012,0.00041,0.00109,0.00308,0.00667,0.01203,0.02601,0.04643,0.03282,0.00212,0.00074,0.00026,7e-05,-3e-05,-9e-05,0.00022,0.00094,0.00582,0.0236,0.03296,0.04154,0.05178,0.06688,0.08384,0.09684,0.1087,0.113,0.10666,0.07684,0.04228,0.01288,0.00296,0.00057,-0.00022
Gaia22ahx,12.0,3.0,0.0,27255.973,30.43,-3.01,0.319,64.0,73.0,76.0,6801.476,1.0,0.0,0.0,0.921,0.763,6.14,0.0,0.0,49.0,27.0,0.908,0.75,719.26,7.119,14.0,6.0,0.406,-2.367,0.605,0.032,1438.52,0.0,1.337,-0.00273,0.00979,-0.00285,-0.00134,0.00647,0.01741,0.0032,0.02515,0.03295,0.0439,0.03126,0.06422,0.05001,0.07353,0.05775,0.01366,0.00574,0.0041,-0.00539,0.00241,-0.00188,0.00466,-0.00138,0.00515,0.02112,0.03709,0.05621,0.04388,0.05199,0.05223,0.06506,0.04644,0.06084,0.0548,0.03618,0.02699,0.0068,0.00547,-0.00057,-0.00032
Gaia22ahw,9.0,2.0,0.0,16827.839,15.97,-3.34,0.641,35.0,42.0,44.0,7496.118,1.0,0.0,0.0,0.5,0.932,4.235,0.0,0.0,25.0,19.0,0.477,0.909,429.905,2.335,11.0,7.0,0.371,-1.482,0.771,0.039,859.81,0.0,0.67,-0.0035,0.00969,0.00341,0.01877,0.02547,-0.00462,-0.00441,0.02826,0.01549,0.02435,0.02456,0.03127,0.04879,0.05766,0.07735,0.06457,0.01067,0.01954,0.00892,-0.00386,0.00959,-0.00577,-0.00382,0.00895,0.01524,0.03667,0.04079,0.0514,0.04036,0.05963,0.07024,0.0657,0.05466,0.02415,0.04775,0.02373,0.01053,0.00166,-0.00938,0.00556
Gaia22ahu,3.0,0.0,0.0,2121.45,2.74,-2.686,0.658,3.0,6.0,6.0,6682.399,1.0,0.0,0.0,1.0,0.167,1.658,0.0,0.0,3.0,3.0,0.833,0.0,56.315,-2.403,3.0,3.0,0.548,0.183,1.095,0.058,112.63,0.0,0.318,0.00028,0.00159,-0.00664,-0.00124,-0.00061,-0.00202,0.00065,0.0006,0.00736,0.01344,0.02225,0.04604,0.07528,0.10452,0.12423,0.05469,0.0056,0.00146,5e-05,-0.0,-2e-05,0.00048,0.00506,0.02259,0.04488,0.07876,0.05133,0.05114,0.05232,0.04873,0.04105,0.03065,0.04613,0.04595,0.02737,0.00539,-0.00093,0.00161,0.00143,-0.00148
Gaia22aho,19.0,0.0,0.0,29288.345,1.87,-0.3,0.952,77.0,96.0,96.0,5329.128,1.0,0.0,0.0,0.396,0.948,0.253,0.0,0.0,75.0,21.0,0.385,0.938,838.39,0.314,75.0,21.0,0.02,-1.416,0.099,0.006,1676.78,0.0,0.067,0.0007,-9e-05,0.00053,-0.00055,-0.0002,0.00042,0.00134,0.00253,0.00658,0.01176,0.01752,0.03039,0.05323,0.07323,0.03911,0.00499,0.00191,0.00226,-0.0011,0.00066,4e-05,0.00034,0.00064,0.0109,0.03313,0.04539,0.05253,0.05909,0.07164,0.07621,0.08363,0.09048,0.0828,0.07171,0.0458,0.02332,0.00596,0.00227,-0.00199,0.00087
Gaia22ahj,2.0,2.0,1.0,21901.301,10.88,-3.516,0.452,50.0,50.0,51.0,8655.886,1.0,0.0,0.0,0.808,0.846,5.038,0.0,0.0,45.0,7.0,0.788,0.827,533.31,22.142,21.0,2.0,0.213,-4.758,0.663,0.032,1066.62,0.0,1.089,0.00259,-0.00308,0.00192,0.00128,-0.00251,0.00281,0.00185,0.00811,0.01657,0.02409,0.02972,0.03818,0.06391,0.08776,0.04629,0.00295,0.00262,-0.00117,0.0007,-0.00058,-0.00011,0.00049,0.00642,0.02303,0.04121,0.04589,0.05057,0.0609,0.06526,0.07088,0.07493,0.0771,0.07141,0.04595,0.0299,0.01135,0.00221,-2e-05,-0.00099,-0.0004
Gaia22ahd,12.0,4.0,0.0,28722.215,6.33,-0.992,0.848,74.0,82.0,86.0,6104.863,1.0,0.0,0.0,0.837,0.942,1.167,0.0,0.0,50.0,36.0,0.826,0.93,785.77,4.024,41.0,25.0,0.074,-1.922,0.224,0.012,1571.54,0.0,0.311,0.00063,-0.00053,0.0022,0.00457,0.00906,0.01073,0.01098,0.02042,0.03551,0.03929,0.05014,0.05923,0.06937,0.07316,0.05858,0.02492,0.00469,0.00282,0.00237,-0.00126,-0.00011,-0.00047,0.0013,0.0073,0.01719,0.0306,0.03873,0.04261,0.0585,0.05885,0.04966,0.04683,0.04789,0.04294,0.03234,0.02563,0.01679,0.00513,0.00195,-0.00053
Gaia22agt,16.0,2.0,0.0,22260.975,6.65,-1.318,0.89,79.0,93.0,95.0,3589.89,1.0,0.0,1.0,0.926,0.021,1.428,0.0,1.0,36.0,59.0,0.916,0.0,726.925,2.496,19.0,54.0,0.071,1.512,0.351,0.023,1453.85,0.0,0.172,7e-05,5e-05,0.00042,0.0016,0.00328,0.00416,0.00602,0.00749,0.01464,0.02171,0.03222,0.04671,0.06442,0.07128,0.07453,0.04263,0.00607,0.0022,0.00087,-0.0005,-0.00025,0.0008,0.00291,0.01206,0.03333,0.05033,0.09518,0.05078,0.05166,0.05534,0.05499,0.05578,0.05246,0.03935,0.02518,0.01317,0.00497,0.00191,0.00058,-0.0004
Gaia22agp,47.0,0.0,0.0,34051.494,5.15,-0.999,0.962,60.0,107.0,107.0,5679.775,1.0,0.0,0.0,0.15,0.944,0.82,0.0,0.0,56.0,51.0,0.14,0.935,954.25,-1.303,47.0,43.0,0.049,-0.306,0.315,0.018,1908.5,0.0,0.063,-0.00084,0.00065,0.00368,0.01007,0.00819,0.01244,0.01394,0.02675,0.04141,0.04964,0.0597,0.05752,0.06422,0.08224,0.06108,0.00931,0.00377,0.00434,0.00063,0.0006,0.00056,-0.00037,0.00421,0.00298,0.0195,0.02867,0.03539,0.03477,0.04272,0.04515,0.05677,0.07941,0.04298,0.03623,0.03377,0.0206,0.00621,0.0013,0.00037,-0.00056
Gaia22agg,11.0,2.0,2.0,33903.039,10.94,-0.596,0.4,92.0,101.0,101.0,5972.538,1.0,0.0,1.0,0.515,0.825,1.901,0.0,0.0,64.0,39.0,0.505,0.806,934.305,12.527,18.0,7.0,0.107,-2.581,0.171,0.009,1868.61,0.0,1.19,-0.00061,0.00133,0.00241,0.00378,0.00344,0.00481,0.00618,0.00784,0.01206,0.01771,0.02079,0.02987,0.03808,0.0463,0.05708,0.00711,0.00278,-0.0007,0.00181,-0.00053,0.00045,-0.00047,0.0006,0.00252,0.01072,0.03632,0.04509,0.03646,0.04152,0.06113,0.07104,0.08295,0.09714,0.09422,0.07218,0.05443,0.02669,0.00494,0.00059,-5e-05
Gaia22age,2.0,0.0,0.0,1439.143,4.6,-4.482,0.479,3.0,5.0,5.0,4979.549,0.0,0.0,0.0,1.0,0.2,3.468,0.0,0.0,2.0,3.0,0.8,0.0,42.14,-2.873,2.0,3.0,1.15,0.638,1.925,0.114,84.28,0.0,0.519,-0.00017,7e-05,0.00217,0.00534,0.00711,0.00834,0.01158,0.02498,0.04404,0.05671,0.06766,0.07827,0.08762,0.09152,0.0766,0.00962,0.00248,0.00153,0.00031,-0.00019,-0.00074,0.00136,0.00106,0.00329,0.01636,0.03713,0.03976,0.04053,0.04003,0.04219,0.04097,0.0404,0.03738,0.03349,0.02488,0.01607,0.00793,0.00238,0.00036,-0.00041
Gaia22agc,29.0,0.0,0.0,14955.871,3.14,-0.777,0.942,39.0,68.0,68.0,3263.453,1.0,0.0,1.0,0.059,0.985,0.669,0.0,0.0,43.0,25.0,0.044,0.912,504.145,-1.415,23.0,17.0,0.047,-0.476,0.275,0.019,1008.29,0.0,0.086,2e-05,-6e-05,-0.00022,4e-05,-9e-05,-6e-05,-9e-05,-0.00015,0.00051,0.00101,0.00279,0.00587,0.01306,0.02698,0.04067,0.00705,0.00073,0.00029,7e-05,-6e-05,3e-05,0.0001,0.0007,0.00161,0.01207,0.02546,0.03491,0.04508,0.05837,0.07356,0.09093,0.10988,0.1204,0.12183,0.1037,0.0673,0.02785,0.00699,0.00152,-0.00062
Gaia22afy,2.0,0.0,0.0,2186.998,3.11,-2.45,0.47,4.0,6.0,6.0,6987.495,0.0,0.0,0.0,0.833,0.333,2.365,0.0,0.0,4.0,2.0,0.667,0.167,57.195,-1.248,4.0,2.0,0.622,-1.047,1.013,0.053,114.39,0.0,0.758,-0.00064,0.00018,-0.00183,-0.00343,0.00062,-0.00219,-0.00016,0.00146,0.00107,0.0027,0.00352,0.00474,0.00879,0.01095,0.00599,-0.00019,0.00157,0.00037,-0.00042,-0.00081,-0.00075,0.00129,0.00173,0.00296,0.00824,0.00907,0.00789,0.27023,0.2642,0.26827,0.11051,0.00521,0.00685,0.00688,0.00126,0.00371,-0.00111,0.00013,0.00339,-0.00223
Gaia22afw,6.0,4.0,0.0,35492.702,17.92,-5.236,0.796,80.0,82.0,86.0,8416.882,1.0,0.0,0.0,0.872,0.895,6.772,0.0,0.0,75.0,11.0,0.86,0.884,872.225,14.802,75.0,11.0,0.211,-3.917,1.119,0.055,1744.45,0.0,0.421,5e-05,3e-05,2e-05,0.00417,0.00832,0.01038,0.01366,0.02025,0.0415,0.06068,0.07256,0.08426,0.09232,0.09621,0.08872,0.02175,0.00263,0.00026,-0.00028,0.00014,-4e-05,3e-05,0.00054,0.00347,0.02195,0.03479,0.03625,0.03962,0.0403,0.04098,0.03697,0.03669,0.03112,0.02563,0.01876,0.0104,0.00387,0.00099,0.0002,-0.00017
Gaia22afv,4.0,3.0,1.0,27257.522,4.28,-0.607,0.671,91.0,92.0,94.0,4860.625,1.0,0.0,0.0,0.158,0.863,1.181,0.0,0.0,80.0,15.0,0.147,0.853,804.56,37.933,22.0,3.0,0.046,-5.892,0.148,0.009,1609.12,0.0,0.664,-5e-05,0.00044,0.00054,0.00013,0.00127,0.00163,0.00225,0.00223,0.00557,0.00813,0.01328,0.01999,0.02488,0.03793,0.05047,0.01238,0.0007,-0.00023,0.00104,-0.00093,0.00044,-0.00077,0.001,0.00199,0.00441,0.02198,0.03734,0.03005,0.0427,0.05961,0.07809,0.08659,0.11076,0.10968,0.10304,0.0749,0.04068,0.01448,0.00266,-0.00127
Gaia22afs,5.0,2.0,2.0,37810.404,6.54,-0.326,0.552,113.0,116.0,116.0,5736.324,1.0,0.0,0.0,0.839,0.932,1.468,0.0,0.0,97.0,21.0,0.831,0.924,1056.095,43.484,29.0,4.0,0.056,-6.358,0.142,0.008,2112.19,0.0,0.897,-0.00012,-0.00015,0.00022,0.00142,0.00118,0.00279,0.00358,0.0056,0.00844,0.01333,0.01822,0.02331,0.03148,0.03863,0.04844,0.04759,0.00469,0.00097,-0.0005,-0.00012,0.00011,0.00056,0.00079,0.00964,0.03059,0.03124,0.03147,0.04094,0.05902,0.06418,0.07733,0.10074,0.0936,0.0883,0.06761,0.0377,0.01312,0.00352,0.0015,-0.00093
Gaia22afh,8.0,0.0,0.0,5592.642,0.51,-0.265,0.846,12.0,20.0,20.0,4676.236,1.0,0.0,0.0,1.0,0.1,0.145,0.0,0.0,11.0,9.0,0.95,0.05,167.22,-0.961,9.0,7.0,0.027,-0.164,0.083,0.005,334.44,0.0,0.147,0.00082,-0.00222,0.00214,0.00632,0.00743,0.01142,0.01524,0.03133,0.04669,0.05845,0.06786,0.08178,0.08794,0.09501,0.04343,0.00376,0.00108,0.00075,0.00114,-0.00028,0.00078,-0.00101,-0.00026,0.00499,0.02559,0.03698,0.04097,0.03702,0.04354,0.04284,0.04521,0.03946,0.03876,0.03481,0.02311,0.01465,0.00637,0.00549,0.00119,-0.0006
Gaia22aff,5.0,0.0,0.0,3056.699,3.63,-2.961,0.715,4.0,9.0,9.0,6292.575,1.0,0.0,0.0,1.0,0.556,2.029,0.0,0.0,4.0,5.0,0.889,0.444,82.785,-1.637,4.0,5.0,0.454,0.424,1.094,0.059,165.57,0.0,0.34,0.00219,0.00117,0.01113,0.00645,-6e-05,0.01723,0.00705,0.01885,0.02516,0.02047,0.04143,0.04224,0.0632,0.12262,0.11244,0.02351,0.01516,0.00315,-0.00886,0.00111,-0.00245,0.0006,-0.0055,0.01221,0.03724,0.04578,0.04334,0.02259,0.03113,0.05617,0.06471,0.03114,0.03236,0.06472,0.02564,0.0232,0.00428,-0.01465,0.00123,0.00062
Gaia22aez,18.0,1.0,0.0,30313.666,3.85,-0.442,0.87,77.0,94.0,95.0,5700.335,1.0,0.0,0.0,0.337,0.979,0.605,0.0,0.0,63.0,32.0,0.326,0.968,848.48,1.333,52.0,26.0,0.041,-1.379,0.118,0.007,1696.96,0.0,0.275,-0.00143,0.0018,0.00095,0.00554,0.00605,0.01382,0.01024,0.01438,0.02306,0.03718,0.04495,0.05181,0.06956,0.07097,0.06785,0.01936,0.00717,0.00405,0.00229,-0.00083,-0.00035,0.00041,0.0048,0.01328,0.03174,0.03976,0.04869,0.06715,0.04886,0.05416,0.05174,0.05568,0.05282,0.03951,0.02122,0.01472,0.00505,0.00128,0.00295,-0.00219
Gaia22aew,5.0,0.0,0.0,2995.687,4.49,-4.271,0.755,5.0,10.0,10.0,5241.969,0.0,0.0,0.0,1.0,0.1,2.251,0.0,0.0,7.0,3.0,0.9,0.0,86.21,-0.918,7.0,3.0,0.499,-0.65,1.511,0.088,172.42,0.0,0.2,-0.0001,0.00025,0.00207,0.00436,0.00833,0.00839,0.02074,0.04637,0.05957,0.07238,0.08283,0.09274,0.10842,0.1097,0.04346,0.00443,0.00159,0.00083,0.00022,-0.00022,-0.00044,0.00078,0.0033,0.02314,0.04169,0.03951,0.03397,0.03036,0.02753,0.0222,0.02468,0.02075,0.02598,0.02273,0.01077,0.0048,0.00151,0.00033,-2e-05,6e-05
Gaia22aev,23.0,0.0,0.0,27347.423,1.8,-0.28,0.957,87.0,110.0,110.0,3920.205,1.0,0.0,0.0,0.5,0.836,0.262,0.0,0.0,85.0,25.0,0.491,0.827,867.195,0.273,83.0,24.0,0.017,-1.439,0.094,0.006,1734.39,0.0,0.069,-0.00014,0.00014,0.0005,0.00047,0.00045,0.00061,0.00071,0.00225,0.00436,0.0086,0.01327,0.02472,0.04268,0.06265,0.0222,0.00081,9e-05,0.00032,-8e-05,-0.00023,-0.00046,0.0001,0.00155,0.01502,0.03207,0.04204,0.04987,0.0594,0.0683,0.08071,0.08491,0.0935,0.09131,0.08404,0.06292,0.0341,0.01235,0.00358,0.00076,-0.00043
Gaia22aeu,20.0,4.0,0.0,43278.227,19.73,-2.697,0.876,92.0,108.0,112.0,7605.879,1.0,1.0,0.0,0.446,0.92,3.117,0.0,0.0,77.0,35.0,0.429,0.911,1100.31,4.017,41.0,14.0,0.178,-1.916,0.594,0.03,2200.62,0.0,0.243,0.00021,-0.00132,0.00513,0.0076,0.00939,0.00255,0.01183,0.01495,0.01625,0.01838,0.02882,0.04525,0.04439,0.05815,0.0686,0.05975,0.01833,0.01016,0.00198,-0.00087,-0.00284,0.00507,0.01033,0.0096,0.03679,0.04072,0.04265,0.03926,0.05847,0.06439,0.05369,0.05695,0.05024,0.04884,0.03349,0.01946,0.00875,0.0047,-0.00268,0.00258
Gaia22aen,19.0,0.0,0.0,28673.536,1.97,-0.259,0.937,85.0,104.0,104.0,4578.122,1.0,1.0,0.0,0.74,0.971,0.251,0.0,0.0,81.0,23.0,0.038,0.962,863.42,0.746,62.0,20.0,0.019,-1.521,0.081,0.005,1726.84,0.0,0.091,-0.00019,0.00031,-0.00018,8e-05,9e-05,0.00047,-0.00028,0.00124,0.00237,0.00564,0.00917,0.01595,0.03115,0.05299,0.03806,0.00243,0.00143,0.00081,0.00019,7e-05,-5e-05,0.00048,0.00014,0.00406,0.02104,0.03513,0.04634,0.05553,0.06234,0.07217,0.08576,0.09696,0.10591,0.10054,0.07974,0.0494,0.01805,0.00428,0.00042,-5e-05
Gaia22aef,20.0,0.0,0.0,27024.964,1.78,-0.29,0.952,73.0,93.0,93.0,4953.868,1.0,0.0,1.0,0.258,0.946,0.249,0.0,0.0,71.0,22.0,0.247,0.871,792.66,-0.028,55.0,21.0,0.019,-1.308,0.097,0.006,1585.32,0.0,0.069,-0.00084,0.00137,-0.00036,-0.00078,-0.0012,-0.00068,-0.00054,0.00129,0.00163,8e-05,0.00323,0.00638,0.01235,0.02866,0.04571,0.01504,0.00146,0.00029,0.001,-0.00018,-0.00045,-0.00102,-0.00045,0.00443,0.01609,0.02981,0.03826,0.05255,0.06495,0.07416,0.10197,0.11287,0.12171,0.11231,0.08844,0.04729,0.01834,0.00406,0.00199,-0.0012
Gaia22aed,43.0,0.0,0.0,16954.721,3.41,-0.538,0.951,69.0,112.0,112.0,1863.064,1.0,0.0,0.0,0.116,0.83,0.584,0.0,0.0,73.0,39.0,0.107,0.821,688.945,-1.107,69.0,35.0,0.031,-0.391,0.167,0.014,1377.89,0.0,0.109,-1e-05,4e-05,5e-05,0.00025,0.00052,0.00081,0.00133,0.00233,0.0049,0.00936,0.01419,0.02074,0.03028,0.04496,0.06408,0.04447,0.00252,0.00066,0.0002,-0.00012,-0.00016,0.00039,0.00271,0.01946,0.03709,0.04201,0.04989,0.05823,0.07233,0.07902,0.08767,0.09082,0.08689,0.06773,0.04159,0.01692,0.00429,0.00136,0.00029,-0.00011
Gaia22aec,15.0,0.0,0.0,26982.781,42.23,-3.668,0.441,56.0,71.0,71.0,7434.415,1.0,0.0,0.0,0.056,0.93,8.629,0.0,0.0,52.0,19.0,0.042,0.915,691.21,1.942,11.0,4.0,0.603,-1.666,0.965,0.05,1382.42,0.0,1.111,-0.00169,0.00427,-0.011,0.02223,0.00697,0.00686,0.03402,0.03694,0.02471,0.01854,0.02449,0.04862,0.06973,0.05749,0.09678,0.01182,0.01171,0.00857,0.00543,-0.00377,0.0005,0.00128,0.00205,0.02101,0.01876,0.05287,0.03849,0.03018,0.03096,0.03476,0.04766,0.06359,0.05225,0.06514,0.04471,0.00609,0.0099,0.01068,-0.0037,0.00011
Gaia22adx,45.0,0.0,0.0,39355.018,61.3,-3.568,0.607,70.0,115.0,115.0,6357.351,1.0,0.0,0.0,0.809,0.852,9.355,0.0,0.0,70.0,45.0,0.8,0.843,1062.175,-0.663,16.0,16.0,0.538,-0.539,0.99,0.054,2124.35,0.0,0.77,0.00871,-0.01755,-0.01452,-0.00882,-0.02176,-0.00541,-0.00503,0.00865,0.01435,0.01539,0.02475,0.03844,0.05313,0.04019,0.06186,0.02229,0.00669,-0.00626,-0.00855,0.0078,-0.01578,0.02656,0.0183,0.02335,0.03373,0.05476,0.04916,0.04889,0.06725,0.07497,0.05872,0.07975,0.06882,0.06322,0.04697,0.03871,0.03045,0.02218,0.00061,-0.00499
Gaia22adw,60.0,0.0,0.0,55395.77,42.83,-2.178,0.78,102.0,162.0,162.0,6335.83,1.0,0.0,0.0,0.63,0.728,5.765,0.0,0.0,101.0,61.0,0.623,0.722,1496.835,-1.074,30.0,24.0,0.266,-0.577,0.678,0.037,2993.67,0.0,0.444,-0.00016,0.00047,0.00244,0.00407,0.00236,0.00266,0.0043,0.0106,0.01891,0.02722,0.04054,0.04517,0.06316,0.07915,0.07544,0.01099,0.00194,-0.00077,-0.00013,0.00016,0.00066,-0.00173,0.00123,0.00952,0.03617,0.03979,0.04674,0.0557,0.05465,0.05694,0.05355,0.06384,0.05811,0.05172,0.04232,0.02792,0.01218,0.00178,0.00039,1e-05
Gaia22adn,32.0,0.0,0.0,27234.23,7.72,-3.166,0.988,90.0,122.0,122.0,3369.645,1.0,1.0,0.0,0.844,0.475,1.622,0.0,0.0,37.0,85.0,0.779,0.467,908.395,-1.018,37.0,85.0,0.064,0.924,1.212,0.081,1816.79,0.0,0.015,0.00013,8e-05,0.00016,7e-05,0.00011,6e-05,8e-05,0.00013,0.00014,6e-05,9e-05,0.00019,0.00019,0.00016,0.00031,0.00024,0.00016,0.00018,0.00014,0.00018,6e-05,-0.00026,-0.00042,-0.00068,-0.00067,-0.00042,0.00069,0.00241,0.00826,0.01655,0.03922,0.07755,0.13008,0.22383,0.23241,0.17941,0.06947,0.01729,0.00371,-0.00135
Gaia22adh,2.0,0.0,0.0,6152.2,5.53,-3.993,0.423,13.0,15.0,15.0,8347.614,1.0,0.0,0.0,0.867,1.0,4.163,0.0,0.0,13.0,2.0,0.8,0.933,151.615,4.098,13.0,2.0,0.395,-2.308,1.219,0.06,303.23,0.0,0.725,0.02543,-0.02817,0.03073,0.05214,0.02354,-0.03006,0.00384,-0.09975,-0.02835,0.01805,-0.02305,0.06085,0.10725,0.15366,0.17506,-0.00354,-0.05713,0.03927,0.03567,0.00707,-0.01478,0.02112,0.01952,0.05541,0.06631,0.05221,0.03811,0.09901,0.0849,0.0208,0.0942,-0.0949,0.06599,0.08939,0.01279,0.03619,-0.04041,-0.04202,-0.01862,-0.00772
Gaia22adf,5.0,3.0,2.0,17507.386,2.7,-0.716,0.848,78.0,80.0,81.0,3064.079,1.0,1.0,0.0,0.699,0.819,0.874,0.0,0.0,71.0,12.0,0.675,0.807,602.685,17.378,65.0,12.0,0.033,-4.166,0.169,0.012,1205.37,0.0,0.319,2e-05,3e-05,0.00012,0.00064,0.00098,0.0016,0.00245,0.00606,0.01366,0.02127,0.03152,0.04206,0.06045,0.08218,0.0786,0.00921,0.0022,0.00082,0.00043,-0.00019,-0.00017,0.00042,0.00349,0.0224,0.03915,0.04704,0.05288,0.05871,0.06347,0.06738,0.07027,0.06788,0.06162,0.04742,0.02855,0.01181,0.00276,0.00069,0.00021,-8e-05
Gaia22ade,19.0,2.0,0.0,22752.697,16.16,-0.986,0.26,54.0,71.0,73.0,5504.043,1.0,0.0,0.0,0.644,0.945,2.456,0.0,0.0,37.0,36.0,0.63,0.932,644.33,5.372,6.0,5.0,0.224,-1.641,0.238,0.013,1288.66,0.0,1.436,0.00127,-0.00142,-0.0009,0.00016,0.00175,0.00174,0.002,0.00546,0.01106,0.01934,0.022,0.03402,0.04336,0.05431,0.05617,0.03691,0.01898,0.0064,0.00372,-0.00164,-0.00064,0.00181,0.00801,0.01742,0.03512,0.04426,0.05474,0.05907,0.0618,0.06345,0.06831,0.06409,0.0612,0.05456,0.04338,0.02552,0.01701,0.00664,0.00081,-0.00128
Gaia22acy,4.0,4.0,1.0,31667.478,34.06,-5.313,0.53,92.0,92.0,95.0,6012.584,1.0,0.0,0.0,0.052,0.927,9.185,0.0,0.0,77.0,19.0,0.042,0.917,870.565,18.725,24.0,3.0,0.359,-4.341,0.963,0.053,1741.13,0.0,0.938,-0.00028,0.00101,0.0045,0.00733,0.00976,0.01218,0.02119,0.04228,0.0581,0.06978,0.0796,0.08789,0.09211,0.09026,0.02801,0.00279,0.00095,0.00051,0.00023,-0.00014,-0.0002,0.00047,0.00248,0.0163,0.03368,0.03642,0.03737,0.03863,0.03865,0.03876,0.03569,0.03387,0.02976,0.02316,0.01548,0.00768,0.00277,0.00083,0.00021,-7e-05
Gaia22acv,13.0,0.0,0.0,23683.084,2.56,-0.333,0.876,66.0,79.0,79.0,5190.836,1.0,1.0,0.0,0.671,0.975,0.384,0.0,0.0,57.0,22.0,0.013,0.962,683.905,1.488,21.0,12.0,0.033,-1.655,0.098,0.006,1367.81,0.0,0.194,-0.00056,0.00017,0.00285,0.00414,0.00766,0.00951,0.01386,0.02628,0.04317,0.0606,0.07108,0.07989,0.08647,0.09472,0.0729,0.00821,0.00115,-7e-05,0.00039,1e-05,-0.00038,0.00072,0.00127,0.0071,0.02714,0.03604,0.03631,0.0402,0.04269,0.04213,0.04072,0.04016,0.03375,0.02622,0.01981,0.01228,0.00754,0.00363,0.00028,-1e-05
