0,DBSCAN
Gaia21amc,-1
Gaia21amb,6
Gaia21ama,0
Gaia21alz,-1
Gaia21aly,-1
Gaia21alx,0
Gaia21alv,0
Gaia21alu,-1
Gaia21alp,0
Gaia21alo,-1
Gaia21aln,-1
Gaia21all,0
Gaia21alk,0
Gaia21alh,-1
Gaia21alb,-1
Gaia21aky,0
Gaia21akx,0
Gaia21akw,0
Gaia21aku,0
Gaia21akr,0
Gaia21akq,-1
Gaia21ako,0
Gaia21akn,0
Gaia21akm,0
Gaia21akl,0
Gaia21akk,0
Gaia21ake,0
Gaia21akd,0
Gaia21akb,-1
Gaia21aka,-1
Gaia21ajz,0
Gaia21ajy,-1
Gaia21ajx,0
Gaia21ajv,0
Gaia21aju,0
Gaia21ajt,0
Gaia21ajs,0
Gaia21ajr,0
Gaia21ajq,0
Gaia21ajp,-1
Gaia21ajo,0
Gaia21ajn,0
Gaia21ajm,0
Gaia21ajl,-1
Gaia21ajk,-1
Gaia21ajj,0
Gaia21aji,0
Gaia21ajh,0
Gaia21ajg,0
Gaia21aje,24
Gaia21ajd,0
Gaia21ajc,0
Gaia21ajb,-1
Gaia21aiz,0
Gaia21aiy,0
Gaia21aiw,0
Gaia21aiv,0
Gaia21aiu,0
Gaia21ait,-1
Gaia21ais,-1
Gaia21air,0
Gaia21aiq,-1
Gaia21aip,-1
Gaia21aio,0
Gaia21ail,0
Gaia21aik,0
Gaia21aij,0
Gaia21aih,0
Gaia21aig,0
Gaia21aif,0
Gaia21aie,-1
Gaia21aid,0
Gaia21aic,0
Gaia21aib,-1
Gaia21ahz,0
Gaia21ahy,0
Gaia21ahx,0
Gaia21ahw,0
Gaia21ahv,0
Gaia21ahu,0
Gaia21ahs,-1
Gaia21ahr,0
Gaia21ahq,0
Gaia21aho,0
Gaia21ahn,-1
Gaia21ahm,-1
Gaia21ahl,0
Gaia21ahj,-1
Gaia21ahi,0
Gaia21ahh,-1
Gaia21ahg,0
Gaia21ahf,0
Gaia21ahe,0
Gaia21ahd,0
Gaia21ahc,0
Gaia21ahb,0
Gaia21agz,-1
Gaia21agy,0
Gaia21agw,-1
Gaia21agv,0
Gaia21agu,-1
Gaia21ags,0
Gaia21agr,0
Gaia21agq,0
Gaia21agp,0
Gaia21ago,-1
Gaia21agn,0
Gaia21agm,-1
Gaia21agk,0
Gaia21agj,0
Gaia21agi,0
Gaia21agh,0
Gaia21agg,0
Gaia21agf,0
Gaia21age,0
Gaia21agc,0
Gaia21agb,0
Gaia21aga,0
Gaia21afz,-1
Gaia21afy,0
Gaia21afx,0
Gaia21afw,0
Gaia21afv,0
Gaia21afu,0
Gaia21aft,-1
Gaia21afs,0
Gaia21afr,0
Gaia21afq,0
Gaia21afo,0
Gaia21afn,63
Gaia21afm,-1
Gaia21afl,-1
Gaia21afk,0
Gaia21afj,0
Gaia21afi,0
Gaia21afh,0
Gaia21afe,0
Gaia21afd,0
Gaia21afc,0
Gaia21afa,0
Gaia21aez,0
Gaia21aey,0
Gaia21aew,0
Gaia21aev,0
Gaia21aeu,0
Gaia21aes,-1
Gaia21aer,0
Gaia21aeq,0
Gaia21aep,0
Gaia21aeo,0
Gaia21aen,0
Gaia21aem,-1
Gaia21aej,0
Gaia21aei,0
Gaia21aeg,0
Gaia21aed,0
Gaia21aeb,0
Gaia21aea,0
Gaia21ady,0
Gaia21adx,0
Gaia21adw,-1
Gaia21adv,-1
Gaia21adu,-1
Gaia21adt,-1
Gaia21ads,-1
Gaia21adr,-1
Gaia21adq,-1
Gaia21adp,-1
Gaia21adk,0
Gaia21adj,0
Gaia21adi,0
Gaia21adh,0
Gaia21adf,0
Gaia21ade,0
Gaia21adc,0
Gaia21ada,-1
Gaia21acz,0
Gaia21acx,-1
Gaia21acw,0
Gaia21acv,0
Gaia21acu,0
Gaia21act,0
Gaia21acs,0
Gaia21acr,0
Gaia21acn,-1
Gaia21acm,0
Gaia21acl,-1
Gaia21ack,0
Gaia21acj,0
Gaia21aci,0
Gaia21acg,0
Gaia21acf,0
Gaia21ace,0
Gaia21acc,0
Gaia21aca,0
Gaia21abz,-1
Gaia21aby,0
Gaia21abx,0
Gaia21abw,0
Gaia21abv,0
Gaia21abu,0
Gaia21abt,0
Gaia21abs,0
Gaia21abp,0
Gaia21abo,0
Gaia21abn,0
Gaia21abl,0
Gaia21abk,0
Gaia21abj,-1
Gaia21abi,0
Gaia21abh,0
Gaia21abf,-1
Gaia21abd,-1
Gaia21abc,0
Gaia21aba,0
Gaia21aay,-1
Gaia21aax,0
Gaia21aaw,-1
Gaia21aav,0
Gaia21aau,0
Gaia21aas,0
Gaia21aar,-1
Gaia21aaq,0
Gaia21aap,0
Gaia21aan,0
Gaia21aam,-1
Gaia21aal,-1
Gaia21aai,0
Gaia21aag,0
Gaia21aaf,0
Gaia21aae,-1
Gaia21aad,0
Gaia21aac,0
Gaia21aab,0
Gaia21aaa,-1
Gaia20fxy,12
Gaia20fxw,0
Gaia20fxt,0
Gaia20fxr,0
Gaia20fxp,-1
Gaia20fxo,0
Gaia20fxn,0
Gaia20fxl,0
Gaia20fxk,0
Gaia20fxj,0
Gaia20fxg,0
Gaia20fxf,0
Gaia20fxe,0
Gaia20fxd,-1
Gaia20fxa,0
Gaia20fwz,0
Gaia20fwy,0
Gaia20fwx,0
Gaia20fwv,-1
Gaia20fwu,-1
Gaia20fwt,0
Gaia20fws,0
Gaia20fwr,0
Gaia20fwq,-1
Gaia20fwp,-1
Gaia20fwo,0
Gaia20fwn,0
Gaia20fwl,-1
Gaia20fwk,-1
Gaia20fwi,0
Gaia20fwg,0
Gaia20fwf,0
Gaia20fwc,0
Gaia20fwb,0
Gaia20fvz,-1
Gaia20fvw,0
Gaia20fvu,0
Gaia20fvt,0
Gaia20fvs,0
Gaia20fvr,0
Gaia20fvq,-1
Gaia20fvp,-1
Gaia20fvo,-1
Gaia20fvm,0
Gaia20fvl,0
Gaia20fvk,0
Gaia20fvi,0
Gaia20fvf,0
Gaia20fvb,-1
Gaia20fva,-1
Gaia20fuz,0
Gaia20fuy,0
Gaia20fuw,0
Gaia20fuv,0
Gaia20fuu,0
Gaia20fut,-1
Gaia20fur,0
Gaia20fuq,0
Gaia20fup,0
Gaia20fun,0
Gaia20fum,0
Gaia20ful,-1
Gaia20fui,0
Gaia20fug,0
Gaia20fuf,-1
Gaia20fue,0
Gaia20fud,64
Gaia20fuc,0
Gaia20fub,0
Gaia20ftz,0
Gaia20ftx,0
Gaia20ftv,0
Gaia20ftu,-1
Gaia20ftt,0
Gaia20fts,0
Gaia20ftr,-1
Gaia20ftq,0
Gaia20ftp,0
Gaia20fto,0
Gaia20ftn,0
Gaia20ftm,-1
Gaia20ftk,-1
Gaia20fti,0
Gaia20ftf,0
Gaia20ftc,0
Gaia20ftb,-1
Gaia20fta,-1
Gaia20fsz,0
Gaia20fsy,-1
Gaia20fsx,0
Gaia20fsw,-1
Gaia20fst,0
Gaia20fss,0
Gaia20fsr,0
Gaia20fsq,0
Gaia20fsp,0
Gaia20fso,0
Gaia20fsn,-1
Gaia20fsm,0
Gaia20fsj,0
Gaia20fsh,0
Gaia20fsg,0
Gaia20fsf,0
Gaia20fse,0
Gaia20fsd,0
Gaia20fsc,0
Gaia20fsb,0
Gaia20fsa,0
Gaia20frz,0
Gaia20fry,-1
Gaia20frx,-1
Gaia20frw,0
Gaia20frv,0
Gaia20fru,0
Gaia20frt,-1
Gaia20frr,0
Gaia20fro,-1
Gaia20frn,0
Gaia20frm,0
Gaia20frl,0
Gaia20fri,0
Gaia20frh,0
Gaia20frg,0
Gaia20frf,0
Gaia20fre,0
Gaia20frc,0
Gaia20fra,-1
Gaia20fqz,0
Gaia20fqw,0
Gaia20fqv,0
Gaia20fqt,-1
Gaia20fqs,0
Gaia20fqr,0
Gaia20fqp,0
Gaia20fqo,0
Gaia20fqn,0
Gaia20fqk,0
Gaia20fqi,0
Gaia20fqg,0
Gaia20fqf,0
Gaia20fqe,0
Gaia20fqd,0
Gaia20fqc,0
Gaia20fqb,62
Gaia20fqa,0
Gaia20fpz,0
Gaia20fpx,0
Gaia20fpw,0
Gaia20fpv,0
Gaia20fpu,0
Gaia20fpt,-1
Gaia20fps,0
Gaia20fpr,-1
Gaia20fpp,0
Gaia20fpm,0
Gaia20fpk,0
Gaia20fpj,0
Gaia20fph,0
Gaia20fpg,0
Gaia20fpf,0
Gaia20fpe,0
Gaia20fpd,0
Gaia20fpc,-1
Gaia20fpb,65
Gaia20fpa,-1
Gaia20foz,-1
Gaia20fow,0
Gaia20fos,0
Gaia20for,0
Gaia20fop,0
Gaia20foo,0
Gaia20fon,0
Gaia20fol,0
Gaia20foj,-1
Gaia20foi,0
Gaia20foh,66
Gaia20fog,0
Gaia20fod,0
Gaia20foc,0
Gaia20fob,-1
Gaia20foa,0
Gaia20fnz,-1
Gaia20fny,0
Gaia20fnx,0
Gaia20fnv,0
Gaia20fnp,0
Gaia20fno,0
Gaia20fnn,0
Gaia20fnm,67
Gaia20fnk,0
Gaia20fnj,0
Gaia20fni,0
Gaia20fng,0
Gaia20fnf,-1
Gaia20fne,0
Gaia20fnd,0
Gaia20fnc,-1
Gaia20fmy,0
Gaia20fmx,-1
Gaia20fmw,-1
Gaia20fmu,0
Gaia20fms,0
Gaia20fmp,0
Gaia20fmo,-1
Gaia20fmn,-1
Gaia20fmm,0
Gaia20fml,-1
Gaia20fmk,-1
Gaia20fmj,-1
Gaia20fmg,0
Gaia20fmf,0
Gaia20fme,0
Gaia20fmb,0
Gaia20fma,-1
Gaia20flz,-1
Gaia20fly,-1
Gaia20flx,-1
Gaia20flw,0
Gaia20flv,0
Gaia20flu,0
Gaia20flt,0
Gaia20fls,0
Gaia20flr,0
Gaia20flq,0
Gaia20flp,0
Gaia20flo,0
Gaia20fln,0
Gaia20flm,0
Gaia20fll,0
Gaia20flk,0
Gaia20flj,0
Gaia20fli,0
Gaia20flg,0
Gaia20flc,-1
Gaia20flb,0
Gaia20fky,0
Gaia20fkx,0
Gaia20fkw,-1
Gaia20fkv,-1
Gaia20fku,-1
Gaia20fkt,0
Gaia20fks,0
Gaia20fkr,0
Gaia20fkq,0
Gaia20fkp,0
Gaia20fko,0
Gaia20fkm,0
Gaia20fkl,0
Gaia20fkk,-1
Gaia20fkj,0
Gaia20fki,-1
Gaia20fkh,-1
Gaia20fke,0
Gaia20fkb,0
Gaia20fka,0
Gaia20fjy,0
Gaia20fjx,0
Gaia20fjw,0
Gaia20fjv,-1
Gaia20fju,-1
Gaia20fjt,0
Gaia20fjs,0
Gaia20fjr,-1
Gaia20fjo,0
Gaia20fjn,0
Gaia20fjm,0
Gaia20fjl,0
Gaia20fjk,0
Gaia20fji,0
Gaia20fjh,0
Gaia20fjd,-1
Gaia20fjc,0
Gaia20fjb,0
Gaia20fiz,0
Gaia20fiy,0
Gaia20fiw,0
Gaia20fiu,0
Gaia20fit,0
Gaia20fir,0
Gaia20fiq,0
Gaia20fip,0
Gaia20fin,0
Gaia20fim,-1
Gaia20fil,68
Gaia20fik,0
Gaia20fij,-1
Gaia20fii,-1
Gaia20fih,-1
Gaia20fig,-1
Gaia20fif,-1
Gaia20fie,0
Gaia20fia,-1
Gaia20fhz,0
Gaia20fhy,-1
Gaia20fhx,-1
Gaia20fhw,0
Gaia20fhv,0
Gaia20fhu,0
Gaia20fht,0
Gaia20fhr,0
Gaia20fhq,-1
Gaia20fhp,-1
Gaia20fho,-1
Gaia20fhn,-1
Gaia20fhm,-1
Gaia20fhk,0
Gaia20fhj,0
Gaia20fhh,0
Gaia20fhg,0
Gaia20fhe,0
Gaia20fhd,0
Gaia20fhb,0
Gaia20fha,0
Gaia20fgz,59
Gaia20fgy,0
Gaia20fgs,-1
Gaia20fgr,0
Gaia20fgq,0
Gaia20fgp,0
Gaia20fgo,0
Gaia20fgn,0
Gaia20fgm,0
Gaia20fgl,0
Gaia20fgk,0
Gaia20fgj,-1
Gaia20fgi,-1
Gaia20fgh,0
Gaia20fgf,0
Gaia20fge,0
Gaia20fgd,0
Gaia20fgb,0
Gaia20fga,0
Gaia20ffz,0
Gaia20ffy,-1
Gaia20ffx,-1
Gaia20ffw,-1
Gaia20ffv,0
Gaia20fft,-1
Gaia20ffs,0
Gaia20ffr,0
Gaia20ffp,0
Gaia20ffo,0
Gaia20ffn,0
Gaia20ffm,0
Gaia20ffl,0
Gaia20ffk,0
Gaia20ffj,0
Gaia20ffi,0
Gaia20ffh,-1
Gaia20ffg,0
Gaia20fff,0
Gaia20ffe,0
Gaia20ffd,0
Gaia20ffc,-1
Gaia20ffa,0
Gaia20fey,0
Gaia20fex,0
Gaia20few,0
Gaia20fev,-1
Gaia20feu,-1
Gaia20fet,0
Gaia20feq,0
Gaia20fep,0
Gaia20feo,0
Gaia20fem,0
Gaia20fel,0
Gaia20fek,0
Gaia20fej,0
Gaia20fei,0
Gaia20feh,0
Gaia20fec,0
Gaia20fdx,0
Gaia20fdw,0
Gaia20fdv,0
Gaia20fdu,0
Gaia20fdt,0
Gaia20fds,0
Gaia20fdr,0
Gaia20fdq,-1
Gaia20fdp,0
Gaia20fdo,0
Gaia20fdm,0
Gaia20fdl,0
Gaia20fdi,48
Gaia20fdh,-1
Gaia20fde,0
Gaia20fdd,0
Gaia20fdb,0
Gaia20fda,-1
Gaia20fcz,-1
Gaia20fcy,-1
Gaia20fcx,0
Gaia20fcw,0
Gaia20fcv,-1
Gaia20fcs,0
Gaia20fcp,-1
Gaia20fco,0
Gaia20fcn,0
Gaia20fcl,0
Gaia20fck,-1
Gaia20fcj,0
Gaia20fci,-1
Gaia20fch,0
Gaia20fcf,-1
Gaia20fce,-1
Gaia20fcd,-1
Gaia20fcc,-1
Gaia20fcb,-1
Gaia20fca,0
Gaia20fbx,0
Gaia20fbu,-1
Gaia20fbs,0
Gaia20fbq,0
Gaia20fbp,51
Gaia20fbo,0
Gaia20fbn,-1
Gaia20fbm,0
Gaia20fbl,0
Gaia20fbk,-1
Gaia20fbh,0
Gaia20fbf,0
Gaia20fbd,-1
Gaia20fbc,0
Gaia20fbb,-1
Gaia20fba,0
Gaia20faz,0
Gaia20fay,0
Gaia20fax,0
Gaia20faw,-1
Gaia20fav,0
Gaia20fau,0
Gaia20fas,0
Gaia20far,0
Gaia20faq,0
Gaia20fap,0
Gaia20fao,0
Gaia20fan,-1
Gaia20fam,0
Gaia20fal,-1
Gaia20fak,0
Gaia20faj,-1
Gaia20fai,0
Gaia20fae,0
Gaia20fad,0
Gaia20fac,0
Gaia20faa,0
Gaia20ezz,-1
Gaia20ezy,-1
Gaia20ezw,0
Gaia20ezu,0
Gaia20ezt,0
Gaia20ezs,0
Gaia20ezr,0
Gaia20ezq,0
Gaia20ezp,0
Gaia20ezo,-1
Gaia20ezn,0
Gaia20ezm,-1
Gaia20ezl,0
Gaia20ezk,-1
Gaia20ezj,0
Gaia20ezi,-1
Gaia20ezg,0
Gaia20ezf,0
Gaia20eze,0
Gaia20ezd,0
Gaia20ezc,0
Gaia20eza,-1
Gaia20eyz,0
Gaia20eyy,0
Gaia20eyx,0
Gaia20eyw,0
Gaia20eyv,0
Gaia20eyu,-1
Gaia20eyt,-1
Gaia20eys,-1
Gaia20eyr,-1
Gaia20eyq,-1
Gaia20eyp,0
Gaia20eym,0
Gaia20eyk,0
Gaia20eyj,0
Gaia20eyi,-1
Gaia20eyh,0
Gaia20eyg,0
Gaia20eyf,0
Gaia20eye,0
Gaia20eyc,0
Gaia20eya,52
Gaia20exy,-1
Gaia20exx,-1
Gaia20exw,0
Gaia20exu,0
Gaia20ext,0
Gaia20exs,0
Gaia20exr,0
Gaia20exq,0
Gaia20exp,0
Gaia20exn,0
Gaia20exm,0
Gaia20exl,0
Gaia20exk,0
Gaia20exi,0
Gaia20exh,0
Gaia20exg,-1
Gaia20exf,-1
Gaia20exe,0
Gaia20exd,0
Gaia20exc,0
Gaia20exb,0
Gaia20exa,0
Gaia20ewz,0
Gaia20ewy,0
Gaia20eww,0
Gaia20ewv,-1
Gaia20ewu,0
Gaia20ewt,0
Gaia20ews,0
Gaia20ewr,0
Gaia20ewq,0
Gaia20ewn,0
Gaia20ewl,0
Gaia20ewk,0
Gaia20ewh,0
Gaia20ewg,0
Gaia20ewf,0
Gaia20ewe,0
Gaia20ewd,0
Gaia20ewc,0
Gaia20ewb,0
Gaia20ewa,0
Gaia20evx,-1
Gaia20evu,0
Gaia20evt,0
Gaia20evs,0
Gaia20evr,-1
Gaia20evp,0
Gaia20evm,0
Gaia20evk,0
Gaia20evj,0
Gaia20evi,0
Gaia20evh,0
Gaia20evg,0
Gaia20evf,-1
Gaia20eve,0
Gaia20evd,0
Gaia20eva,0
Gaia20euz,0
Gaia20euy,-1
Gaia20euw,0
Gaia20euv,0
Gaia20euu,0
Gaia20eut,0
Gaia20eus,0
Gaia20eup,0
Gaia20euo,-1
Gaia20eul,0
Gaia20euj,0
Gaia20euh,0
Gaia20eug,0
Gaia20euf,0
Gaia20eud,-1
Gaia20euc,0
Gaia20eub,-1
Gaia20etz,-1
Gaia20etx,0
Gaia20etu,0
Gaia20ett,-1
Gaia20etq,0
Gaia20etp,-1
Gaia20etn,-1
Gaia20etm,0
Gaia20etk,0
Gaia20eth,0
Gaia20etf,0
Gaia20ete,0
Gaia20etd,0
Gaia20etc,0
Gaia20etb,-1
Gaia20esz,0
Gaia20esw,0
Gaia20esu,0
Gaia20est,-1
Gaia20ess,0
Gaia20esr,0
Gaia20esq,0
Gaia20esp,0
Gaia20eso,0
Gaia20esm,0
Gaia20esl,0
Gaia20esk,0
Gaia20esj,0
Gaia20esf,-1
Gaia20ese,0
Gaia20esc,0
Gaia20esb,0
Gaia20erz,0
Gaia20ery,0
Gaia20erx,0
Gaia20erv,0
Gaia20err,0
Gaia20erq,-1
Gaia20ero,60
Gaia20ern,0
Gaia20erl,-1
Gaia20erk,-1
Gaia20erj,-1
Gaia20eri,-1
Gaia20erh,0
Gaia20erf,0
Gaia20erb,0
Gaia20eqz,0
Gaia20eqy,-1
Gaia20eqx,0
Gaia20eqv,0
Gaia20equ,0
Gaia20eqt,0
Gaia20eqs,0
Gaia20eqr,0
Gaia20eqq,-1
Gaia20eqp,0
Gaia20eqm,-1
Gaia20eql,0
Gaia20eqk,0
Gaia20eqj,0
Gaia20eqi,0
Gaia20eqh,0
Gaia20eqe,0
Gaia20eqd,0
Gaia20eqc,0
Gaia20eqb,0
Gaia20eqa,0
Gaia20epy,-1
Gaia20epx,0
Gaia20epw,0
Gaia20epv,-1
Gaia20epu,-1
Gaia20ept,0
Gaia20eps,0
Gaia20epr,0
Gaia20epp,0
Gaia20epo,0
Gaia20epm,0
Gaia20epl,0
Gaia20epk,-1
Gaia20epj,0
Gaia20epf,0
Gaia20epc,0
Gaia20epa,0
Gaia20eoz,0
Gaia20eox,0
Gaia20eot,0
Gaia20eos,0
Gaia20eor,0
Gaia20eoq,0
Gaia20eoo,-1
Gaia20eon,0
Gaia20eol,0
Gaia20eok,-1
Gaia20eoj,0
Gaia20eoi,0
Gaia20eoh,0
Gaia20eog,0
Gaia20eof,0
Gaia20eoc,0
Gaia20eob,-1
Gaia20eoa,-1
Gaia20enz,0
Gaia20env,0
Gaia20enu,69
Gaia20ent,-1
Gaia20ens,0
Gaia20enr,-1
Gaia20enq,0
Gaia20enp,0
Gaia20eno,0
Gaia20enm,0
Gaia20enl,0
Gaia20enk,0
Gaia20enh,-1
Gaia20eng,0
Gaia20enb,0
Gaia20ena,0
Gaia20emx,0
Gaia20emw,0
Gaia20emv,-1
Gaia20emu,-1
Gaia20emt,0
Gaia20ems,0
Gaia20emr,-1
Gaia20emq,0
Gaia20emo,0
Gaia20emm,0
Gaia20eml,0
Gaia20emk,-1
Gaia20emj,-1
Gaia20emi,0
Gaia20emg,-1
Gaia20emf,0
Gaia20eme,0
Gaia20emc,-1
Gaia20emb,-1
Gaia20ema,-1
Gaia20elz,-1
Gaia20ely,0
Gaia20elx,0
Gaia20elw,0
Gaia20elv,-1
Gaia20elu,0
Gaia20elr,0
Gaia20elq,0
Gaia20elp,0
Gaia20ell,-1
Gaia20elk,-1
Gaia20elj,0
Gaia20eli,28
Gaia20elg,-1
Gaia20elf,0
Gaia20ele,0
Gaia20eld,-1
Gaia20elb,0
Gaia20ela,0
Gaia20ekz,0
Gaia20ekx,0
Gaia20ekv,-1
Gaia20eku,0
Gaia20ekt,0
Gaia20eks,70
Gaia20ekr,0
Gaia20ekq,0
Gaia20ekp,-1
Gaia20eko,-1
Gaia20ekn,0
Gaia20ekm,0
Gaia20ekl,0
Gaia20ekj,0
Gaia20eki,0
Gaia20ekh,0
Gaia20eke,0
Gaia20ekd,0
Gaia20ekb,0
Gaia20eka,-1
Gaia20ejz,0
Gaia20ejy,0
Gaia20ejx,-1
Gaia20ejw,0
Gaia20ejv,-1
Gaia20eju,0
Gaia20ejt,0
Gaia20ejq,-1
Gaia20ejp,0
Gaia20ejo,0
Gaia20ejn,0
Gaia20ejm,68
Gaia20ejl,-1
Gaia20ejk,0
Gaia20eji,0
Gaia20ejh,0
Gaia20ejg,0
Gaia20ejf,0
Gaia20eje,0
Gaia20ejd,0
Gaia20ejc,0
Gaia20ejb,0
Gaia20eja,-1
Gaia20eiy,0
Gaia20eiw,0
Gaia20eiv,0
Gaia20eiu,0
Gaia20eit,0
Gaia20eis,0
Gaia20eir,0
Gaia20eiq,0
Gaia20eip,0
Gaia20eio,-1
Gaia20ein,0
Gaia20eim,-1
Gaia20eil,0
Gaia20eik,0
Gaia20eij,0
Gaia20eih,0
Gaia20eif,0
Gaia20eie,0
Gaia20eid,0
Gaia20eib,0
Gaia20eia,0
Gaia20ehz,-1
Gaia20ehy,-1
Gaia20ehx,-1
Gaia20ehw,0
Gaia20ehv,-1
Gaia20ehu,0
Gaia20ehs,0
Gaia20ehr,0
Gaia20ehq,0
Gaia20ehp,0
Gaia20eho,0
Gaia20ehn,-1
Gaia20ehl,0
Gaia20ehi,0
Gaia20ehf,0
Gaia20ehe,0
Gaia20ehd,0
Gaia20ehc,0
Gaia20eha,0
Gaia20egz,-1
Gaia20egy,-1
Gaia20egt,0
Gaia20egs,-1
Gaia20egp,0
Gaia20ego,0
Gaia20egn,0
Gaia20egm,0
Gaia20egl,0
Gaia20egj,0
Gaia20egg,0
Gaia20egf,0
Gaia20ege,0
Gaia20egd,0
Gaia20egc,-1
Gaia20ega,-1
Gaia20efz,0
Gaia20efv,0
Gaia20eft,0
Gaia20efs,0
Gaia20efr,-1
Gaia20efq,0
Gaia20efp,-1
Gaia20efo,-1
Gaia20efn,0
Gaia20efm,-1
Gaia20efk,0
Gaia20efj,15
Gaia20efh,0
Gaia20efg,0
Gaia20eff,0
Gaia20efe,-1
Gaia20efd,0
Gaia20efc,-1
Gaia20eez,0
Gaia20eey,0
Gaia20eew,0
Gaia20eeu,-1
Gaia20ees,0
Gaia20eeq,0
Gaia20eep,0
Gaia20eeo,0
Gaia20een,0
Gaia20eem,-1
Gaia20eel,0
Gaia20eej,0
Gaia20eei,0
Gaia20eeh,0
Gaia20eeg,0
Gaia20eef,0
Gaia20eed,0
Gaia20eec,0
Gaia20eeb,-1
Gaia20edx,0
Gaia20edw,-1
Gaia20edv,0
Gaia20edu,-1
Gaia20edt,-1
Gaia20edr,0
Gaia20edp,-1
Gaia20edo,0
Gaia20edn,-1
Gaia20edm,-1
Gaia20edk,-1
Gaia20edj,0
Gaia20edh,0
Gaia20edg,0
Gaia20edf,0
Gaia20ede,0
Gaia20edd,0
Gaia20edc,0
Gaia20edb,0
Gaia20eda,-1
Gaia20ecz,0
Gaia20ecy,0
Gaia20ecx,0
Gaia20ecv,-1
Gaia20ecu,0
Gaia20ect,0
Gaia20ecs,-1
Gaia20ecr,-1
Gaia20ecq,0
Gaia20ecp,-1
Gaia20eco,0
Gaia20ecn,0
Gaia20ecm,0
Gaia20ecl,53
Gaia20eck,-1
Gaia20ecj,0
Gaia20eci,0
Gaia20ecg,0
Gaia20ece,0
Gaia20ecd,0
Gaia20ecb,0
Gaia20eby,0
Gaia20ebw,0
Gaia20ebv,0
Gaia20ebu,0
Gaia20ebt,-1
Gaia20ebr,-1
Gaia20ebq,-1
Gaia20ebm,0
Gaia20ebl,-1
Gaia20ebk,0
Gaia20ebj,0
Gaia20ebi,0
Gaia20ebh,0
Gaia20ebe,0
Gaia20ebc,-1
Gaia20ebb,-1
Gaia20eba,0
Gaia20eaz,0
Gaia20eay,0
Gaia20eax,0
Gaia20eav,0
Gaia20eau,0
Gaia20ear,-1
Gaia20eaq,0
Gaia20eap,0
Gaia20eao,0
Gaia20ean,0
Gaia20eam,17
Gaia20eak,-1
Gaia20eai,0
Gaia20eah,0
Gaia20eag,0
Gaia20eae,-1
Gaia20ead,0
Gaia20eac,-1
Gaia20eab,0
Gaia20eaa,-1
Gaia20dzy,0
Gaia20dzx,0
Gaia20dzt,0
Gaia20dzp,0
Gaia20dzo,0
Gaia20dzn,0
Gaia20dzm,0
Gaia20dzl,-1
Gaia20dzk,-1
Gaia20dzj,0
Gaia20dzi,0
Gaia20dzh,0
Gaia20dzg,0
Gaia20dzf,0
Gaia20dzd,-1
Gaia20dzc,-1
Gaia20dzb,-1
Gaia20dza,0
Gaia20dyz,0
Gaia20dyy,-1
Gaia20dyw,0
Gaia20dyv,0
Gaia20dyt,0
Gaia20dyr,-1
Gaia20dyq,0
Gaia20dyo,0
Gaia20dym,0
Gaia20dyk,0
Gaia20dyj,0
Gaia20dyg,0
Gaia20dyf,0
Gaia20dyd,0
Gaia20dyc,0
Gaia20dxx,0
Gaia20dxw,-1
Gaia20dxv,-1
Gaia20dxu,-1
Gaia20dxt,0
Gaia20dxs,-1
Gaia20dxr,-1
Gaia20dxq,-1
Gaia20dxp,-1
Gaia20dxo,-1
Gaia20dxm,0
Gaia20dxl,0
Gaia20dxj,0
Gaia20dxi,0
Gaia20dxh,0
Gaia20dxg,-1
Gaia20dxf,0
Gaia20dxe,0
Gaia20dxd,-1
Gaia20dxc,0
Gaia20dxb,0
Gaia20dxa,-1
Gaia20dwz,0
Gaia20dwy,0
Gaia20dwx,0
Gaia20dww,0
Gaia20dwv,0
Gaia20dwu,0
Gaia20dwt,-1
Gaia20dws,0
Gaia20dwr,-1
Gaia20dwq,0
Gaia20dwp,0
Gaia20dwo,0
Gaia20dwj,0
Gaia20dwi,-1
Gaia20dwg,-1
Gaia20dwf,0
Gaia20dwe,-1
Gaia20dwd,0
Gaia20dwc,0
Gaia20dwb,0
Gaia20dvx,0
Gaia20dvv,0
Gaia20dvu,-1
Gaia20dvt,-1
Gaia20dvs,-1
Gaia20dvr,0
Gaia20dvq,0
Gaia20dvp,0
Gaia20dvo,0
Gaia20dvn,0
Gaia20dvm,-1
Gaia20dvl,0
Gaia20dvk,-1
Gaia20dvi,0
Gaia20dve,0
Gaia20dvd,0
Gaia20dvc,0
Gaia20dvb,0
Gaia20dva,0
Gaia20duz,0
Gaia20dux,0
Gaia20duu,0
Gaia20dus,0
Gaia20duq,0
Gaia20duo,-1
Gaia20dun,0
Gaia20dul,0
Gaia20duj,0
Gaia20dui,0
Gaia20duh,0
Gaia20dug,0
Gaia20duf,0
Gaia20dud,0
Gaia20duc,0
Gaia20dub,0
Gaia20dtz,0
Gaia20dtv,-1
Gaia20dtu,-1
Gaia20dtt,0
Gaia20dts,-1
Gaia20dtr,0
Gaia20dtq,0
Gaia20dtp,0
Gaia20dto,0
Gaia20dtm,0
Gaia20dtk,0
Gaia20dtj,0
Gaia20dti,0
Gaia20dth,0
Gaia20dtg,0
Gaia20dtf,-1
Gaia20dte,0
Gaia20dtd,0
Gaia20dtc,0
Gaia20dtb,0
Gaia20dta,-1
Gaia20dsz,-1
Gaia20dsx,0
Gaia20dsw,48
